ticker,exchange,fiscal_month
1618,HKEX,12
MCX,NSE,3
9880,HKEX,12
AUBANK,NSE,3
2268,HKEX,12
HAVELLS,NSE,3
2883,HKEX,12
POLICYBZR,NSE,3
INDUSINDBK,NSE,3
DIXON,NSE,3
NATIONALUM,NSE,3
6088,HKEX,12
3969,HKEX,12
960,HKEX,12
ICICIPRULI,NSE,3
BAJAJHFL,NSE,3
241,HKEX,3
9863,HKEX,12
2638,HKEX,12
2688,HKEX,12
GICRE,NSE,3
1364,HKEX,12
A005940,KRX,12
6969,HKEX,12
A323410,KRX,12
BIOCON,NSE,3
PAYTM,NSE,3
A259960,KRX,12
9995,HKEX,12
270,HKEX,12
1456,HKEX,12
LTF,NSE,3
486,HKEX,12
1099,HKEX,12
3317,HKEX,12
NAUKRI,NSE,3
ALKEM,NSE,3
2018,HKEX,12
BANKINDIA,NSE,3
1258,HKEX,12
A064400,KRX,12
1508,HKEX,12
IOB,NSE,3
SWIGGY,NSE,3
A006260,KRX,12
2588,HKEX,12
GLENMARK,NSE,3
MAHABANK,NSE,3
COFORGE,NSE,3
A016360,KRX,12
1879,HKEX,12
151,HKEX,3
2799,HKEX,12
3998,HKEX,3
TIINDIA,NSE,3
OBEROIRLTY,NSE,3
A047050,KRX,12
A443060,KRX,12
PRESTIGE,NSE,3
3311,HKEX,12
3931,HKEX,12
2726,HKEX,12
2331,HKEX,12
FACT,NSE,3
JSWINFRA,NSE,3
2380,HKEX,12
8,HKEX,12
VMM,NSE,3
JSL,NSE,3
SBICARD,NSE,3
TATACOMM,NSE,3
MFSL,NSE,3
598,HKEX,12
A003490,KRX,12
A028050,KRX,12
APARINDS,NSE,3
A039490,KRX,12
247,HKEX,6
THERMAX,NSE,3
A352820,KRX,12
MRF,NSE,3
HDBFS,NSE,3
COROMANDEL,NSE,3
A036930,KRX,12
A047040,KRX,12
868,HKEX,12
A454910,KRX,12
A161390,KRX,12
1963,HKEX,12
GODREJPROP,NSE,3
3277,HKEX,12
A003230,KRX,12
PREMIERENE,NSE,3
576,HKEX,12
MOTILALOFS,NSE,3
2282,HKEX,12
3939,HKEX,12
1385,HKEX,12
6963,HKEX,12
1033,HKEX,12
1193,HKEX,12
2315,HKEX,12
101,HKEX,12
1133,HKEX,12
1359,HKEX,12
A007660,KRX,12
RVNL,NSE,3
A005830,KRX,12
2788,HKEX,12
RADICO,NSE,3
A950160,KRX,12
425,HKEX,12
1530,HKEX,12
PATANJALI,NSE,3
A000880,KRX,12
2880,HKEX,12
1729,HKEX,12
1828,HKEX,12
384,HKEX,3
SUNDARMFIN,NSE,3
3858,HKEX,12
A001440,KRX,12
659,HKEX,6
PIRAMALFIN,NSE,3
392,HKEX,12
SUPREMEIND,NSE,3
7618,HKEX,12
290,HKEX,3
3396,HKEX,3
BDL,NSE,3
3360,HKEX,12
ANTHEM,NSE,3
23,HKEX,12
A034220,KRX,12
PAGEIND,NSE,3
360ONE,NSE,3
A353200,KRX,12
A180640,KRX,12
1585,HKEX,12
1735,HKEX,12
AIAENG,NSE,3
VOLTAS,NSE,3
1070,HKEX,12
220,HKEX,12
IPCALAB,NSE,3
1908,HKEX,12
3323,HKEX,9
IRCTC,NSE,3
A032640,KRX,12
HUDCO,NSE,3
ASTRAL,NSE,3
A078930,KRX,12
CPPLUS,NSE,3
A062040,KRX,12
PETRONET,NSE,3
A090430,KRX,12
2889,HKEX,12
1882,HKEX,12
317,HKEX,12
A326030,KRX,12
A000990,KRX,12
ASTERDM,NSE,3
A058470,KRX,12
A028300,KRX,12
780,HKEX,12
3866,HKEX,12
A267270,KRX,12
NH,NSE,3
M&MFIN,NSE,3
656,HKEX,12
2723,HKEX,12
ATHERENERG,NSE,3
FLUOROCHEM,NSE,3
338,HKEX,12
666,HKEX,12
A021240,KRX,12
2228,HKEX,12
AJANTPHARM,NSE,3
GLAND,NSE,3
COCHINSHIP,NSE,3
2866,HKEX,12
956,HKEX,12
1318,HKEX,12
SONACOMS,NSE,3
KALYANKJIL,NSE,3
3888,HKEX,12
2696,HKEX,12
A009830,KRX,12
257,HKEX,12
1877,HKEX,12
3320,HKEX,12
6810,HKEX,12
A241560,KRX,12
2689,HKEX,6
2367,HKEX,12
KPRMILL,NSE,3
683,HKEX,12
ENDURANCE,NSE,3
1128,HKEX,12
A377300,KRX,12
2718,HKEX,12
552,HKEX,12
1044,HKEX,12
A000250,KRX,12
CONCOR,NSE,3
189,HKEX,12
IREDA,NSE,3
LTTS,NSE,3
POONAWALLA,NSE,3
2526,HKEX,12
6186,HKEX,12
A000100,KRX,12
A001040,KRX,12
A087010,KRX,12
DELHIVERY,NSE,3
A440110,KRX,12
BANDHANBNK,NSE,3
EMCURE,NSE,3
MEDANTA,NSE,3
268,HKEX,12
A128940,KRX,12
1548,HKEX,12
6865,HKEX,12
KIMS,NSE,3
696,HKEX,12
A036570,KRX,12
6979,HKEX,12
HEXT,NSE,12
TATATECH,NSE,3
UCOBANK,NSE,3
A240810,KRX,12
ITCHOTELS,NSE,3
ESCORTS,NSE,3
68,HKEX,12
DALBHARAT,NSE,3
A271560,KRX,12
2386,HKEX,12
A138930,KRX,12
2252,HKEX,12
WOCKPHARMA,NSE,3
A298380,KRX,12
STARHEALTH,NSE,3
PWL,NSE,3
867,HKEX,12
371,HKEX,12
A010060,KRX,12
ABSLAMC,NSE,3
A004170,KRX,12
631,HKEX,12
2096,HKEX,12
2357,HKEX,12
A039030,KRX,12
GRSE,NSE,3
LICHSGFIN,NSE,3
ANGELONE,NSE,3
A029780,KRX,12
A023530,KRX,12
ANANDRATHI,NSE,3
A000500,KRX,12
9899,HKEX,12
A336260,KRX,12
1415,HKEX,12
136,HKEX,12
2400,HKEX,12
9889,HKEX,12
IKS,NSE,3
772,HKEX,12
SJVN,NSE,3
3800,HKEX,12
A175330,KRX,12
NUVAMA,NSE,3
GODIGIT,NSE,3
525,HKEX,12
548,HKEX,12
CRISIL,NSE,12
53,HKEX,6
1797,HKEX,5
CENTRALBK,NSE,3
GUJGASLTD,NSE,3
SCHNEIDER,NSE,3
179,HKEX,3
AMBER,NSE,3
2706,HKEX,12
1686,HKEX,6
SHYAMMETL,NSE,3
HFCL,NSE,3
KARURVYSYA,NSE,3
JUBLFOOD,NSE,3
ACUTAAS,NSE,3
968,HKEX,12
A018880,KRX,12
METROBRAND,NSE,3
1551,HKEX,12
A052690,KRX,12
ZFCVINDIA,NSE,3
KIRLOSENG,NSE,3
A004020,KRX,12
551,HKEX,12
A011790,KRX,12
1357,HKEX,12
CHOLAHLDNG,NSE,3
AEGISLOG,NSE,3
A082740,KRX,12
1164,HKEX,12
3393,HKEX,12
323,HKEX,12
A141080,KRX,12
142,HKEX,12
3900,HKEX,12
817,HKEX,12
LALPATHLAB,NSE,3
A108490,KRX,12
A178320,KRX,12
SAILIFE,NSE,3
PNBHOUSING,NSE,3
9969,HKEX,12
2602,HKEX,12
CDSL,NSE,3
IRB,NSE,3
3696,HKEX,12
ACMESOLAR,NSE,3
MSUMI,NSE,3
ACC,NSE,3
1860,HKEX,12
2442,HKEX,6
6887,HKEX,12
NIACL,NSE,3
3369,HKEX,12
1651,HKEX,3
APOLLOTYRE,NSE,3
1757,HKEX,3
2245,HKEX,12
RRKABEL,NSE,3
347,HKEX,12
NETWEB,NSE,3
1199,HKEX,12
2610,HKEX,12
2590,HKEX,12
1788,HKEX,12
AWL,NSE,3
2038,HKEX,12
A022100,KRX,12
A403870,KRX,12
1606,HKEX,12
2460,HKEX,12
1440,HKEX,12
10,HKEX,12
KIOCL,NSE,3
107,HKEX,12
9985,HKEX,12
3330,HKEX,12
1910,HKEX,12
TENNIND,NSE,3
DATAPATTNS,NSE,3
SYRMA,NSE,3
CESC,NSE,3
2218,HKEX,12
2276,HKEX,12
A222800,KRX,12
SUMICHEM,NSE,3
586,HKEX,12
17,HKEX,6
IGL,NSE,3
EMMVEE,NSE,3
2225,HKEX,12
A051900,KRX,12
7489,HKEX,12
2658,HKEX,12
1833,HKEX,12
A319400,KRX,12
9900,HKEX,3
14,HKEX,12
6993,HKEX,12
2356,HKEX,12
A095340,KRX,12
PPLPHARMA,NSE,3
A103590,KRX,12
MTARTECH,NSE,3
A450080,KRX,12
KPIL,NSE,3
6600,HKEX,12
3899,HKEX,12
512,HKEX,12
579,HKEX,12
A012510,KRX,12
2419,HKEX,12
CRAFTSMAN,NSE,3
1375,HKEX,12
RBLBANK,NSE,3
2643,HKEX,12
A002380,KRX,12
3677,HKEX,12
A347850,KRX,12
6060,HKEX,12
1060,HKEX,3
A088350,KRX,12
123,HKEX,12
AFFLE,NSE,3
6110,HKEX,2
IIFL,NSE,3
2232,HKEX,12
PFIZER,NSE,3
9677,HKEX,12
1384,HKEX,12
OLAELEC,NSE,3
KPITTECH,NSE,3
A214370,KRX,12
AEGISVOPAK,NSE,3
2675,HKEX,12
2580,HKEX,12
KAYNES,NSE,3
2009,HKEX,12
3933,HKEX,12
SAMMAANCAP,NSE,3
RAMCOCEM,NSE,3
2698,HKEX,12
CARBORUNIV,NSE,3
AADHARHFC,NSE,3
3918,HKEX,12
2162,HKEX,12
A489790,KRX,12
A310210,KRX,12
SUNTV,NSE,3
2589,HKEX,12
326,HKEX,12
ONESOURCE,NSE,3
CREDITACC,NSE,3
IFCI,NSE,3
6196,HKEX,12
A319660,KRX,12
1277,HKEX,12
A080220,KRX,12
A069960,KRX,12
9606,HKEX,12
811,HKEX,12
RUBICON,NSE,3
A111770,KRX,12
GMDCLTD,NSE,3
1286,HKEX,12
6049,HKEX,12
PFOCUS,NSE,3
BELRISE,NSE,3
A251270,KRX,12
6199,HKEX,12
A011170,KRX,12
ERIS,NSE,3
ELGIEQUIP,NSE,3
1196,HKEX,12
6055,HKEX,12
GPIL,NSE,3
6682,HKEX,12
A097950,KRX,12
2632,HKEX,12
URBANCO,NSE,3
1428,HKEX,3
7666,HKEX,12
CUB,NSE,3
2343,HKEX,12
SAGILITY,NSE,3
BHARATCOAL,NSE,3
A043260,KRX,12
A036460,KRX,12
SANSERA,NSE,3
A005850,KRX,12
363,HKEX,12
1066,HKEX,12
A302440,KRX,12
A084370,KRX,12
CHAMBLFERT,NSE,3
A035250,KRX,12
REDINGTON,NSE,3
622,HKEX,12
SYNGENE,NSE,3
2498,HKEX,12
EIHOTEL,NSE,3
2778,HKEX,12
3877,HKEX,12
A031210,KRX,12
881,HKEX,12
1396,HKEX,12
69,HKEX,12
697,HKEX,12
856,HKEX,12
152,HKEX,12
1999,HKEX,3
2637,HKEX,12
FSL,NSE,3
1918,HKEX,12
2869,HKEX,12
A004800,KRX,12
2510,HKEX,12
JSWCEMENT,NSE,3
639,HKEX,12
SUNDRMFAST,NSE,3
1866,HKEX,12
THANGAMAYL,NSE,3
2145,HKEX,12
A001740,KRX,12
546,HKEX,12
A214150,KRX,12
A011780,KRX,12
CMPDI,NSE,3
303,HKEX,3
A017800,KRX,12
A383220,KRX,12
2617,HKEX,12
A214450,KRX,12
CROMPTON,NSE,3
2553,HKEX,12
A375500,KRX,12
CHALET,NSE,3
9678,HKEX,12
2432,HKEX,12
9668,HKEX,12
PINELABS,NSE,3
BIKAJI,NSE,3
38,HKEX,12
853,HKEX,12
J&KBANK,NSE,3
1578,HKEX,12
COHANCE,NSE,3
FRACTAL,NSE,3
7688,HKEX,12
1511,HKEX,12
3355,HKEX,12
A139130,KRX,12
1114,HKEX,12
3310,HKEX,12
A028670,KRX,12
A007810,KRX,12
1579,HKEX,12
DCMSHRIRAM,NSE,3
1236,HKEX,12
TRAVELFOOD,NSE,3
ABDL,NSE,3
A010170,KRX,12
IGIL,NSE,3
A009420,KRX,12
440,HKEX,12
9858,HKEX,12
A001450,KRX,12
A064760,KRX,12
FINCABLES,NSE,3
325,HKEX,12
A085620,KRX,12
NATCOPHARM,NSE,3
1783,HKEX,3
901,HKEX,12
2128,HKEX,12
A357780,KRX,12
A014680,KRX,12
2507,HKEX,12
880,HKEX,12
1053,HKEX,12
APOLLO,NSE,3
A005290,KRX,12
A226950,KRX,12
A020150,KRX,12
1057,HKEX,12
2314,HKEX,12
A145020,KRX,12
6855,HKEX,12
6666,HKEX,12
INOXINDIA,NSE,3
2669,HKEX,12
AETHER,NSE,3
NIVABUPA,NSE,3
9636,HKEX,12
JINDALSAW,NSE,3
ATLANTAELE,NSE,3
GALLANTT,NSE,3
MINDACORP,NSE,3
2596,HKEX,12
ANURAS,NSE,3
1681,HKEX,12
1330,HKEX,12
41,HKEX,12
APLLTD,NSE,3
VENTIVE,NSE,3
INOXWIND,NSE,3
A012750,KRX,12
3339,HKEX,12
3625,HKEX,12
6699,HKEX,12
A204320,KRX,12
1368,HKEX,12
A263750,KRX,12
SHRIPISTON,NSE,3
A095610,KRX,12
KFINTECH,NSE,3
A026960,KRX,12
A457190,KRX,12
BASF,NSE,3
1083,HKEX,12
1030,HKEX,12
FINEORG,NSE,3
6808,HKEX,3
1316,HKEX,12
AGARWALEYE,NSE,3
CLEANMAX,NSE,3
467,HKEX,12
590,HKEX,3
1798,HKEX,12
A131970,KRX,12
NSLNISP,NSE,3
A483650,KRX,12
A439260,KRX,12
AZAD,NSE,3
A237690,KRX,12
2627,HKEX,12
2155,HKEX,12
9887,HKEX,12
2729,HKEX,12
A031980,KRX,12
A000240,KRX,12
A067310,KRX,12
MAHSCOOTER,NSE,3
JYOTICNC,NSE,3
A003690,KRX,12
336,HKEX,12
A139480,KRX,12
SOBHA,NSE,3
A290650,KRX,12
1216,HKEX,12
1836,HKEX,12
1811,HKEX,12
A032820,KRX,12
1907,HKEX,12
THELEELA,NSE,3
SCI,NSE,3
RAINBOW,NSE,3
JSWHL,NSE,3
DEVYANI,NSE,3
A279570,KRX,12
2595,HKEX,12
A282330,KRX,12
HONASA,NSE,3
990,HKEX,12
6872,HKEX,12
VIJAYA,NSE,3
ENGINERSIN,NSE,3
1528,HKEX,12
A006360,KRX,12
TEGA,NSE,3
A257720,KRX,12
3928,HKEX,9
CANHLIFE,NSE,3
A004370,KRX,12
297,HKEX,12
636,HKEX,12
1021,HKEX,12
2630,HKEX,12
1672,HKEX,12
A082920,KRX,12
A058610,KRX,12
LTFOODS,NSE,3
2299,HKEX,12
PARADEEP,NSE,3
KEC,NSE,3
ECLERX,NSE,3
APTUS,NSE,3
EIDPARRY,NSE,3
1609,HKEX,12
2666,HKEX,12
9690,HKEX,12
HAPPYFORGE,NSE,3
6636,HKEX,12
1361,HKEX,12
A051600,KRX,12
JPPOWER,NSE,3
1478,HKEX,12
DOMS,NSE,3
TBOTEK,NSE,3
2233,HKEX,12
3388,HKEX,12
IRCON,NSE,3
2533,HKEX,12
AEQUS,NSE,3
3306,HKEX,6
CONCORDBIO,NSE,3
A081660,KRX,12
A071970,KRX,12
7630,HKEX,12
A100790,KRX,12
FIVESTAR,NSE,3
600,HKEX,12
1883,HKEX,12
354,HKEX,12
INGERRAND,NSE,3
1523,HKEX,12
ALIVUS,NSE,3
INDGN,NSE,3
A131290,KRX,12
PARKHOSPS,NSE,3
9911,HKEX,12
754,HKEX,12
3983,HKEX,12
A007340,KRX,12
INDIAMART,NSE,3
45,HKEX,12
TRIDENT,NSE,3
751,HKEX,12
340,HKEX,12
2007,HKEX,12
1952,HKEX,12
ABLBL,NSE,3
A008770,KRX,12
667,HKEX,12
SHADOWFAX,NSE,3
A008930,KRX,12
2655,HKEX,12
2506,HKEX,12
A218410,KRX,12
A183300,KRX,12
778,HKEX,12
A011210,KRX,12
JWL,NSE,3
SKFINDUS,NSE,3
6185,HKEX,12
UTIAMC,NSE,3
A007070,KRX,12
A018670,KRX,12
TECHNOE,NSE,3
A009970,KRX,12
JAINREC,NSE,3
TMB,NSE,3
A007390,KRX,12
81,HKEX,12
8279,HKEX,3
506,HKEX,12
SIGNATURE,NSE,3
A120110,KRX,12
A005440,KRX,12
INDIACEM,NSE,3
AFCONS,NSE,3
SOUTHBANK,NSE,3
863,HKEX,12
FIRSTCRY,NSE,3
2858,HKEX,12
A103140,KRX,12
A030000,KRX,12
2722,HKEX,12
A083650,KRX,12
1310,HKEX,8
TITAGARH,NSE,3
A098460,KRX,12
RPOWER,NSE,3
165,HKEX,12
GRAVITA,NSE,3
A161890,KRX,12
1779,HKEX,12
2685,HKEX,12
A140410,KRX,12
BALRAMCHIN,NSE,3
NUVOCO,NSE,3
3868,HKEX,12
6069,HKEX,12
A192820,KRX,12
A097230,KRX,12
PCBL,NSE,3
2171,HKEX,12
A068760,KRX,12
934,HKEX,12
METROPOLIS,NSE,3
LUMAXTECH,NSE,3
826,HKEX,12
HOMEFIRST,NSE,3
GODREJAGRO,NSE,3
A462870,KRX,12
SANOFICONR,NSE,12
A002790,KRX,12
A089030,KRX,12
PRUDENT,NSE,3
517,HKEX,12
1958,HKEX,12
2575,HKEX,12
BLS,NSE,3
6938,HKEX,12
2142,HKEX,12
3881,HKEX,12
AVALON,NSE,3
MARKSANS,NSE,3
6616,HKEX,12
ZEEL,NSE,3
2556,HKEX,12
CORONA,NSE,3
1626,HKEX,12
A004990,KRX,12
IIFLCAPS,NSE,3
A140860,KRX,12
IEX,NSE,3
2687,HKEX,12
MGL,NSE,3
ACE,NSE,3
SEDEMAC,NSE,3
FINPIPE,NSE,3
200,HKEX,12
A112610,KRX,12
1117,HKEX,12
LLOYDSENGG,NSE,3
373,HKEX,12
A229640,KRX,12
MEDPLUS,NSE,3
2362,HKEX,12
A035900,KRX,12
A078600,KRX,12
A030530,KRX,12
975,HKEX,12
EDELWEISS,NSE,3
2665,HKEX,12
UJJIVANSFB,NSE,3
719,HKEX,12
HEG,NSE,3
INTELLECT,NSE,3
SBFC,NSE,3
2339,HKEX,12
8137,HKEX,12
3887,HKEX,12
A041510,KRX,12
460,HKEX,12
565,HKEX,6
999,HKEX,12
2652,HKEX,12
AAVAS,NSE,3
2025,HKEX,12
NAZARA,NSE,3
CARTRADE,NSE,3
3380,HKEX,12
376,HKEX,12
1313,HKEX,12
A322000,KRX,12
A001430,KRX,12
RITES,NSE,3
RKFORGE,NSE,3
86,HKEX,12
JUBLINGREA,NSE,3
RAILTEL,NSE,3
9879,HKEX,3
A003540,KRX,12
VOLTAMP,NSE,3
KTKBANK,NSE,3
MANYAVAR,NSE,3
TEJASNET,NSE,3
A420770,KRX,12
WABAG,NSE,3
UTLSOLAR,NSE,3
A039200,KRX,12
694,HKEX,12
A000120,KRX,12
PVRINOX,NSE,3
2285,HKEX,12
A017960,KRX,12
HCG,NSE,3
1300,HKEX,12
570,HKEX,12
1302,HKEX,12
A023590,KRX,12
BLACKBUCK,NSE,3
119,HKEX,12
9699,HKEX,12
A031330,KRX,12
STAR,NSE,3
2436,HKEX,12
2555,HKEX,12
6826,HKEX,12
A089970,KRX,12
BSOFT,NSE,3
588,HKEX,12
855,HKEX,3
6168,HKEX,12
A001800,KRX,12
A323280,KRX,12
3633,HKEX,12
71,HKEX,12
WEWORK,NSE,3
A395400,KRX,12
AMAGI,NSE,3
ESABINDIA,NSE,3
6687,HKEX,12
8603,HKEX,3
RATEGAIN,NSE,3
A006040,KRX,12
JLHL,NSE,3
VARROC,NSE,3
TSFINV,NSE,3
QPOWER,NSE,3
A060370,KRX,12
3678,HKEX,12
2616,HKEX,12
2558,HKEX,12
E2E,NSE,3
2186,HKEX,12
V2RETAIL,NSE,3
1112,HKEX,12
PCJEWELLER,NSE,3
2546,HKEX,12
ORKLAINDIA,NSE,3
EQUITASBNK,NSE,3
A181710,KRX,12
A020560,KRX,12
LEMONTREE,NSE,3
A069620,KRX,12
A347700,KRX,12
9890,HKEX,12
CELLO,NSE,3
TIPSMUSIC,NSE,3
ASKAUTOLTD,NSE,3
BLUESTONE,NSE,3
A001120,KRX,12
568,HKEX,12
GRINFRA,NSE,3
A445680,KRX,12
AKUMS,NSE,3
A361610,KRX,12
A090360,KRX,12
A006280,KRX,12
A005070,KRX,12
116,HKEX,12
TIMETECHNO,NSE,3
1475,HKEX,12
A032350,KRX,12
A298020,KRX,12
2609,HKEX,12
SUDEEPPHRM,NSE,3
GMRP&UI,NSE,3
A001720,KRX,3
A437730,KRX,12
CLEAN,NSE,3
173,HKEX,12
108,HKEX,12
604,HKEX,12
2005,HKEX,12
34,HKEX,12
679,HKEX,12
1052,HKEX,12
2157,HKEX,12
775,HKEX,12
INDIASHLTR,NSE,3
2635,HKEX,12
9658,HKEX,12
9893,HKEX,3
1799,HKEX,12
1983,HKEX,12
TRIVENI,NSE,3
A034230,KRX,12
3316,HKEX,12
6190,HKEX,12
EMBDL,NSE,3
A192080,KRX,12
MIDHANI,NSE,3
YATHARTH,NSE,3
KRBL,NSE,3
POWERMECH,NSE,3
9966,HKEX,12
SHARDACROP,NSE,3
BLUEJET,NSE,3
2659,HKEX,12
2190,HKEX,12
PARAS,NSE,3
A073240,KRX,12
A096530,KRX,12
2877,HKEX,12
1789,HKEX,12
3738,HKEX,12
819,HKEX,12
1050,HKEX,3
A032500,KRX,12
KRN,NSE,3
KWIL,NSE,3
1333,HKEX,12
2256,HKEX,12
1349,HKEX,12
1501,HKEX,12
JSLL,NSE,3
PNGJL,NSE,3
VIKRAMSOLR,NSE,3
308,HKEX,12
1896,HKEX,12
9936,HKEX,12
A476830,KRX,12
PGIL,NSE,3
SHREEJISPG,NSE,3
RELIGARE,NSE,3
A077970,KRX,12
A093370,KRX,12
A294870,KRX,12
GPPL,NSE,3
1905,HKEX,12
TCI,NSE,3
SUPRIYA,NSE,3
400,HKEX,12
SFL,NSE,3
REDTAPE,NSE,3
A090710,KRX,12
A099320,KRX,12
1448,HKEX,12
2013,HKEX,12
GAEL,NSE,3
737,HKEX,12
CAMPUS,NSE,3
WELENT,NSE,3
A475830,KRX,12
2273,HKEX,12
A003530,KRX,12
PRECWIRE,NSE,3
A030610,KRX,12
SONATSOFTW,NSE,3
ABFRL,NSE,3
345,HKEX,3
A281820,KRX,12
MAXESTATES,NSE,3
GNFC,NSE,3
1858,HKEX,12
A004000,KRX,12
28,HKEX,12
A082640,KRX,12
A295310,KRX,12
3613,HKEX,12
A101490,KRX,12
A195870,KRX,12
2517,HKEX,12
A001820,KRX,12
6078,HKEX,12
DBL,NSE,3
2418,HKEX,12
1763,HKEX,12
2678,HKEX,12
A195940,KRX,12
RCF,NSE,3
GOKULAGRO,NSE,3
839,HKEX,8
NEWGEN,NSE,3
6960,HKEX,12
A475150,KRX,12
PRICOLLTD,NSE,3
A166090,KRX,12
A000080,KRX,12
A007310,KRX,12
A127120,KRX,12
2139,HKEX,12
NEPHROPLUS,NSE,3
A417200,KRX,12
TANLA,NSE,3
IXIGO,NSE,3
215,HKEX,12
A328130,KRX,12
SPARC,NSE,3
A232140,KRX,12
SJS,NSE,3
PRAJIND,NSE,3
315,HKEX,6
3600,HKEX,12
LOTUSDEV,NSE,3
A089860,KRX,12
INOXGREEN,NSE,3
A038500,KRX,12
DODLA,NSE,3
A458870,KRX,12
9676,HKEX,12
TRANSRAILL,NSE,3
A036540,KRX,12
A065350,KRX,12
3788,HKEX,12
AJAXENGG,NSE,3
KALPATARU,NSE,3
A027360,KRX,12
2192,HKEX,12
2586,HKEX,12
ASHAPURMIN,NSE,3
A085660,KRX,12
ACI,NSE,3
A189300,KRX,12
9993,HKEX,12
1610,HKEX,12
A005300,KRX,12
ETHOSLTD,NSE,3
POWERICA,NSE,3
2657,HKEX,12
LATENTVIEW,NSE,3
1921,HKEX,12
ARVINDFASN,NSE,3
2158,HKEX,3
62,HKEX,12
A388720,KRX,12
A300720,KRX,12
A000210,KRX,12
GALAXYSURF,NSE,3
2172,HKEX,12
CSBBANK,NSE,3
A003570,KRX,12
CEIGALL,NSE,3
OMNI,NSE,3
JAIBALAJI,NSE,3
A281740,KRX,12
2598,HKEX,12
FIEMIND,NSE,3
A491000,KRX,12
6683,HKEX,12
A003380,KRX,12
2255,HKEX,12
ALOKINDS,NSE,3
2597,HKEX,12
A115180,KRX,12
A397030,KRX,12
A330590,KRX,12
A456040,KRX,12
A466100,KRX,12
A003470,KRX,12
GREENLAM,NSE,3
A006110,KRX,12
SAATVIKGL,NSE,3
2650,HKEX,12
A185750,KRX,12
A377460,KRX,12
1809,HKEX,12
258,HKEX,12
1405,HKEX,12
SIS,NSE,3
FEDFINA,NSE,3
A009450,KRX,12
PTC,NSE,3
A012630,KRX,12
412,HKEX,12
1691,HKEX,12
A204270,KRX,12
A124500,KRX,12
SAPPHIRE,NSE,3
1224,HKEX,12
TIIL,NSE,3
866,HKEX,12
6831,HKEX,12
SENCO,NSE,3
1675,HKEX,12
A280360,KRX,12
A490470,KRX,12
DCBBANK,NSE,3
A356860,KRX,12
581,HKEX,12
A161580,KRX,12
TVSSCS,NSE,3
A100090,KRX,12
A137400,KRX,12
AARTIPHARM,NSE,3
A388210,KRX,12
2656,HKEX,12
1126,HKEX,12
1666,HKEX,12
IBULLSLTD,NSE,3
A499790,KRX,12
MASFIN,NSE,3
SURYAROSNI,NSE,3
933,HKEX,12
UNIMECH,NSE,3
662,HKEX,12
HAPPSTMNDS,NSE,3
A365550,KRX,11
AEROFLEX,NSE,3
A048410,KRX,12
1477,HKEX,12
3336,HKEX,12
PNCINFRA,NSE,3
1234,HKEX,12
NEOGEN,NSE,3
2105,HKEX,12
VMART,NSE,3
BECTORFOOD,NSE,3
2591,HKEX,12
A083450,KRX,12
SMARTWORKS,NSE,3
A298050,KRX,12
2431,HKEX,12
1571,HKEX,12
2373,HKEX,12
3990,HKEX,12
259,HKEX,3
117,HKEX,12
289,HKEX,12
KSHINTL,NSE,3
2427,HKEX,12
IFBIND,NSE,3
2451,HKEX,12
3709,HKEX,12
A057050,KRX,12
MASTEK,NSE,3
INNOVACAP,NSE,3
JSFB,NSE,3
1205,HKEX,12
A248070,KRX,12
GOKEX,NSE,3
A137310,KRX,12
1184,HKEX,12
ICRA,NSE,3
A036830,KRX,12
895,HKEX,12
NETWORK18,NSE,3
CMSINFO,NSE,3
777,HKEX,12
DEEDEV,NSE,3
A006340,KRX,12
ENTERO,NSE,3
A293490,KRX,12
A074600,KRX,12
PURVA,NSE,3
EPIGRAL,NSE,3
CRAMC,NSE,3
RUSTOMJEE,NSE,3
A006120,KRX,12
CARERATING,NSE,3
9979,HKEX,12
A213420,KRX,12
MBAPL,NSE,3
A108320,KRX,12
A214320,KRX,12
695,HKEX,12
435,HKEX,12
9878,HKEX,12
9959,HKEX,12
A000670,KRX,12
A439960,KRX,12
1223,HKEX,12
LGBBROSLTD,NSE,3
A033100,KRX,12
A035760,KRX,12
1916,HKEX,12
A126340,KRX,12
2198,HKEX,12
A222080,KRX,12
RENUKA,NSE,3
A071320,KRX,12
167,HKEX,12
A050890,KRX,12
1872,HKEX,12
799,HKEX,12
3833,HKEX,12
SENORES,NSE,3
PILANIINVS,NSE,3
NORTHARC,NSE,3
A122870,KRX,12
GUJALKALI,NSE,3
MAPMYINDIA,NSE,3
806,HKEX,12
SWSOLAR,NSE,3
A086450,KRX,12
A376900,KRX,12
BANSALWIRE,NSE,3
A456160,KRX,12
EBGNG,NSE,3
KISSHT,NSE,3
BAJAJHIND,NSE,3
405,HKEX,12
DATAMATICS,NSE,3
A014620,KRX,12
2156,HKEX,12
SWARAJENG,NSE,3
A033790,KRX,12
OSWALPUMPS,NSE,3
RAYMONDLSL,NSE,3
A192400,KRX,12
327,HKEX,12
JUNIPER,NSE,3
6805,HKEX,12
A160190,KRX,12
MIDWESTLTD,NSE,3
3378,HKEX,12
GULFOILLUB,NSE,3
2629,HKEX,12
A451800,KRX,10
A336370,KRX,12
A010780,KRX,12
A005690,KRX,12
FCL,NSE,3
INDIGOPNTS,NSE,3
805,HKEX,12
TRUALT,NSE,3
710,HKEX,12
2342,HKEX,12
RALLIS,NSE,3
A241710,KRX,12
A075580,KRX,12
